STT,url,id,title_cleaned,rating,initial_price,final_price,currency,Sold,Status,image,seller_chats_responded_percentage,seller_chat_time_reply,seller_joined_date,variations,domain,brand,category_id,flash_sale,flash_sale_time,product_variation,vouchers
619,https://shopee.vn/B%E1%BB%99-2-Lon-s%E1%BB%AFa-b%E1%BB%99t-V%C3%A4rna-Complete-lon-400g---Ph%C3%B2ng-ng%E1%BB%ABa-&-Ph%E1%BB%A5c-h%E1%BB%93i-nhanh---Varna-i.915819838.22217615047,22217615047,b 2 lon sa bt vrna complete lon 400g phng nga phc hi nhanh varna,4.7,32.7,32.7,USD,Värna,Available in stock,"[""https://down-vn.img.susercontent.com/file/vn-11134201-7r98o-lzpla04679e532_tn"",""https://down-vn.img.susercontent.com/file/vn-11134201-7r98o-lzpla0crt9y9a0_tn"",""https://down-vn.img.susercontent.com/file/vn-11134201-7r98o-lzpla0chtokhee_tn"",""https://down-vn.img.susercontent.com/file/vn-11134201-7r98o-lzpla0epqfd95c_tn"",""https://down-vn.img.susercontent.com/file/vn-11134201-7r98o-lzpla0bdvarx75_tn""]",100,0.01 hours,NaT,"[{""variations"":[null]}]",https://shopee.vn,Värna,100629,False,,"[{""name"":""model"",""value"":null}]",
925,"https://shopee.sg/Amber-Nectar-Lager,-330ml-Cans-6s-i.91799978.14468010967",14468010967,amber nectar lager 330ml cans 6s,0.0,12.6,12.6,USD,Amber Nectar,Available in stock,"[""https://down-sg.img.susercontent.com/file/1c6a6a50a91b245e239b073fd9d283cf_tn"",""https://down-sg.img.susercontent.com/file/0c2cb66e81dd268155c49a9ea377a024_tn"",""https://down-sg.img.susercontent.com/file/c36ca95454a690859d2f8b8b3f2aa4b1_tn""]",100,2.08 hours,NaT,"[{""variations"":[null]}]",https://shopee.sg,Amber Nectar,100629,False,,"[{""name"":""model"",""value"":null}]","[{""claimable"":false,""currency"":""SGD"",""discount"":null,""discount_cap"":200000,""discount_percentage"":50,""min_spend"":0,""shop_vouncher"":""Shopee Supermarket"",""special_condition"":null,""text_info"":""MART1"",""validity_end"":""2024-12-31T15:59:59.000Z"",""validity_start"":""2024-04-30T16:00:00.000Z""},{""claimable"":false,""currency"":""SGD"",""discount"":null,""discount_cap"":200000,""discount_percentage"":50,""min_spend"":1000000,""shop_vouncher"":""Shopee Supermarket"",""special_condition"":null,""text_info"":""MART2M"",""validity_end"":""2024-12-31T15:59:59.000Z"",""validity_start"":""2024-04-30T16:00:00.000Z""},{""claimable"":false,""currency"":""SGD"",""discount"":null,""discount_cap"":200000,""discount_percentage"":30,""min_spend"":1500000,""shop_vouncher"":""Shopee Supermarket"",""special_condition"":null,""text_info"":""MART3M"",""validity_end"":""2024-12-31T15:59:59.000Z"",""validity_start"":""2024-04-30T16:00:00.000Z""},{""claimable"":false,""currency"":""SGD"",""discount"":null,""discount_cap"":200000,""discount_percentage"":30,""min_spend"":1500000,""shop_vouncher"":""Shopee Supermarket"",""special_condition"":null,""text_info"":""MART4M"",""validity_end"":""2024-12-31T15:59:59.000Z"",""validity_start"":""2024-04-30T16:00:00.000Z""}]"
947,https://shopee.sg/Somersby-Passion-Fruit-&-Orange-330ml-Pint-(Pack-of-4)-i.91799978.23225386507,23225386507,somersby passion fruit orange 330ml pint pack of 4,4.8,13.3,11.8,USD,177,Available in stock,"[""https://down-sg.img.susercontent.com/file/sg-11134207-7rdw8-lykgteh8l05i0b_tn"",""https://down-sg.img.susercontent.com/file/sg-11134207-7qvf5-lf6l2qpdyoojea_tn"",""https://down-sg.img.susercontent.com/file/sg-11134207-7qvfa-lf6l2qpdxa4357_tn"",""https://down-sg.img.susercontent.com/file/76e6aaae044af3d7635daed8ae246ef4_tn"",""https://down-sg.img.susercontent.com/file/sg-11134207-7rd66-lusxk7yemg0f56_tn"",""https://down-sg.img.susercontent.com/file/sg-11134207-7rblv-lo0kqznptbc6d8_tn""]",100,2.08 hours,NaT,"[{""name"":""Variation"",""variations"":[""Pack of 4""]}]",https://shopee.sg,Somersby,100629,False,,"[{""name"":""model"",""value"":""Pack of 4""}]","[{""claimable"":false,""currency"":""SGD"",""discount"":7,""discount_cap"":0,""discount_percentage"":0,""min_spend"":7000000,""shop_vouncher"":""Shopee Supermarket"",""special_condition"":null,""text_info"":""7OFF70SR"",""validity_end"":""2024-09-30T15:59:59.000Z"",""validity_start"":""2024-08-31T16:00:00.000Z""},{""claimable"":false,""currency"":""SGD"",""discount"":7,""discount_cap"":0,""discount_percentage"":0,""min_spend"":7000000,""shop_vouncher"":""Shopee Supermarket"",""special_condition"":null,""text_info"":""7OFF70PRE"",""validity_end"":""2024-10-31T15:59:59.000Z"",""validity_start"":""2024-07-31T19:03:26.000Z""}]"
950,https://shopee.sg/Kronenbourg-1664-Brut-Beer-325ml-4s-Pints-i.91799978.24074651659,24074651659,kronenbourg 1664 brut beer 325ml 4s pints,5.0,13.5,13.2,USD,13,Available in stock,"[""https://down-sg.img.susercontent.com/file/sg-11134301-7rd6n-lu7bvhp3y4ne2b_tn"",""https://down-sg.img.susercontent.com/file/sg-11134301-7rd6a-lu7bv9m1s1w1cc_tn"",""https://down-sg.img.susercontent.com/file/sg-11134301-7rd53-lu7bvc6618rka9_tn""]",100,2.08 hours,NaT,"[{""name"":""Weight"",""variations"":[""1.3kg""]}]",https://shopee.sg,Kronenbourg 1664,100629,False,,"[{""name"":""model"",""value"":""1.3kg""}]","[{""claimable"":false,""currency"":""SGD"",""discount"":null,""discount_cap"":200000,""discount_percentage"":50,""min_spend"":0,""shop_vouncher"":""Shopee Supermarket"",""special_condition"":null,""text_info"":""MART1"",""validity_end"":""2024-12-31T15:59:59.000Z"",""validity_start"":""2024-04-30T16:00:00.000Z""},{""claimable"":false,""currency"":""SGD"",""discount"":null,""discount_cap"":200000,""discount_percentage"":50,""min_spend"":1000000,""shop_vouncher"":""Shopee Supermarket"",""special_condition"":null,""text_info"":""MART2M"",""validity_end"":""2024-12-31T15:59:59.000Z"",""validity_start"":""2024-04-30T16:00:00.000Z""},{""claimable"":false,""currency"":""SGD"",""discount"":null,""discount_cap"":200000,""discount_percentage"":30,""min_spend"":1500000,""shop_vouncher"":""Shopee Supermarket"",""special_condition"":null,""text_info"":""MART3M"",""validity_end"":""2024-12-31T15:59:59.000Z"",""validity_start"":""2024-04-30T16:00:00.000Z""},{""claimable"":false,""currency"":""SGD"",""discount"":null,""discount_cap"":200000,""discount_percentage"":30,""min_spend"":1500000,""shop_vouncher"":""Shopee Supermarket"",""special_condition"":null,""text_info"":""MART4M"",""validity_end"":""2024-12-31T15:59:59.000Z"",""validity_start"":""2024-04-30T16:00:00.000Z""},{""claimable"":false,""currency"":""SGD"",""discount"":7,""discount_cap"":0,""discount_percentage"":0,""min_spend"":7000000,""shop_vouncher"":""Shopee Supermarket"",""special_condition"":null,""text_info"":""7OFF70SR"",""validity_end"":""2024-09-30T15:59:59.000Z"",""validity_start"":""2024-08-31T16:00:00.000Z""},{""claimable"":false,""currency"":""SGD"",""discount"":7,""discount_cap"":0,""discount_percentage"":0,""min_spend"":7000000,""shop_vouncher"":""Shopee Supermarket"",""special_condition"":null,""text_info"":""7OFF70PRE"",""validity_end"":""2024-10-31T15:59:59.000Z"",""validity_start"":""2024-07-31T19:03:26.000Z""}]"
405,"https://shopee.sg/El-Gaitero-Gaitero-%22Spanish-Cider%22-Red-Grape,-330-ml-i.91799978.29802448463",29802448463,el gaitero gaitero spanish cider red grape 330 ml,4.3,5.8,3.7,USD,El Gaitero,Available in stock,"[""https://down-sg.img.susercontent.com/file/d0f6a64316350d7408aef4e2f3f151ae_tn"",""https://down-sg.img.susercontent.com/file/0321c8c0a81ae3ac5641d20adf285fcf_tn"",""https://down-sg.img.susercontent.com/file/sg-11134301-7rd72-lwee3qo76tvuec_tn"",""https://down-sg.img.susercontent.com/file/sg-11134301-7rd6k-lwee3ub5v62ucb_tn""]",100,2.08 hours,NaT,"[{""name"":""Weight"",""variations"":[""1kg""]}]",https://shopee.sg,El Gaitero,100629,False,,"[{""name"":""model"",""value"":""1kg""}]","[{""claimable"":false,""currency"":""SGD"",""discount"":null,""discount_cap"":200000,""discount_percentage"":50,""min_spend"":0,""shop_vouncher"":""Shopee Supermarket"",""special_condition"":null,""text_info"":""MART1"",""validity_end"":""2024-12-31T15:59:59.000Z"",""validity_start"":""2024-04-30T16:00:00.000Z""},{""claimable"":false,""currency"":""SGD"",""discount"":null,""discount_cap"":200000,""discount_percentage"":50,""min_spend"":1000000,""shop_vouncher"":""Shopee Supermarket"",""special_condition"":null,""text_info"":""MART2M"",""validity_end"":""2024-12-31T15:59:59.000Z"",""validity_start"":""2024-04-30T16:00:00.000Z""},{""claimable"":false,""currency"":""SGD"",""discount"":null,""discount_cap"":200000,""discount_percentage"":30,""min_spend"":1500000,""shop_vouncher"":""Shopee Supermarket"",""special_condition"":null,""text_info"":""MART3M"",""validity_end"":""2024-12-31T15:59:59.000Z"",""validity_start"":""2024-04-30T16:00:00.000Z""},{""claimable"":false,""currency"":""SGD"",""discount"":null,""discount_cap"":200000,""discount_percentage"":30,""min_spend"":1500000,""shop_vouncher"":""Shopee Supermarket"",""special_condition"":null,""text_info"":""MART4M"",""validity_end"":""2024-12-31T15:59:59.000Z"",""validity_start"":""2024-04-30T16:00:00.000Z""}]"
664,https://shopee.co.th/Magnolia-Ginkgo-Choc-X2-(96-Pcs.)-i.623656300.16945356445,16945356445,magnolia ginkgo choc x2 96 pcs,4.8,34.6,29.4,USD,5,Available in stock,"[""https://down-th.img.susercontent.com/file/ea786c41f100aeb4d3322a2da8f782d9_tn"",""https://down-th.img.susercontent.com/file/781c74a7e1f2bc8c0ad1a91acc4c9c80_tn"",""https://down-th.img.susercontent.com/file/9712f69449190d483256a1e5d5285f00_tn"",""https://down-th.img.susercontent.com/file/e8fbe0e61d7813d0cdce03811034f267_tn"",""https://down-th.img.susercontent.com/file/cdc3a74db16170551a0fc40aff3a071a_tn""]",100,0.16 hours,NaT,"[{""variations"":[null]}]",https://shopee.co.th,Magnolia(แมกโนเลีย)	,100629,False,,"[{""name"":""model"",""value"":null}]",
953,https://shopee.sg/Maximus-X-Strong-Beer-500ml-(Pack-of-24)-i.91799978.25570772360,25570772360,maximus xstrong beer 500ml pack of 24,5.0,65.7,58.0,USD,Maximus,Available in stock,"[""https://down-sg.img.susercontent.com/file/1536bde453a2fe01244f337e56f266e7_tn"",""https://down-sg.img.susercontent.com/file/b3da7016db6d3bb0c0eed324205f5e87_tn"",""https://down-sg.img.susercontent.com/file/80ca1c7be6c4539d52ad6b8e3c189961_tn""]",100,2.08 hours,NaT,"[{""name"":""Weight"",""variations"":[""13.2KG""]}]",https://shopee.sg,Maximus,100629,False,,"[{""name"":""model"",""value"":""13.2KG""}]","[{""claimable"":false,""currency"":""SGD"",""discount"":null,""discount_cap"":200000,""discount_percentage"":50,""min_spend"":0,""shop_vouncher"":""Shopee Supermarket"",""special_condition"":null,""text_info"":""MART1"",""validity_end"":""2024-12-31T15:59:59.000Z"",""validity_start"":""2024-04-30T16:00:00.000Z""},{""claimable"":false,""currency"":""SGD"",""discount"":null,""discount_cap"":200000,""discount_percentage"":50,""min_spend"":1000000,""shop_vouncher"":""Shopee Supermarket"",""special_condition"":null,""text_info"":""MART2M"",""validity_end"":""2024-12-31T15:59:59.000Z"",""validity_start"":""2024-04-30T16:00:00.000Z""},{""claimable"":false,""currency"":""SGD"",""discount"":null,""discount_cap"":200000,""discount_percentage"":30,""min_spend"":1500000,""shop_vouncher"":""Shopee Supermarket"",""special_condition"":null,""text_info"":""MART3M"",""validity_end"":""2024-12-31T15:59:59.000Z"",""validity_start"":""2024-04-30T16:00:00.000Z""},{""claimable"":false,""currency"":""SGD"",""discount"":null,""discount_cap"":200000,""discount_percentage"":30,""min_spend"":1500000,""shop_vouncher"":""Shopee Supermarket"",""special_condition"":null,""text_info"":""MART4M"",""validity_end"":""2024-12-31T15:59:59.000Z"",""validity_start"":""2024-04-30T16:00:00.000Z""}]"
291,"https://shopee.co.id/MARETTA-PARFUM-|-Melon-Milk,-Jasmine-Tea,-Vanilla-Cake,-Strawberry-Shortcake,-Summer-Breeze,-Squeezed-Lemonade,-Cherry-Slurpee-(Perfume-tahan-lama,-Parfum-Wanita,-Coquette,-Eau-De-Toilette-30ml,-10ml-Travel-Size)-i.125523821.25013526765?model_id=256357625287",25013526765,maretta parfum melon milk jasmine tea vanilla cake strawberry shortcake summer breeze squeezed lemonade cherry slurpee perfume tahan lama parfum wanita coquette eau de toilette 30ml 10ml travel size,5.0,8.2,8.2,USD,50,Available in stock,"[""https://down-id.img.susercontent.com/file/id-11134207-7r98v-lveta3e12f1b76_tn"",""https://down-id.img.susercontent.com/file/id-11134207-7r98q-lz7jc8kmupilb3_tn"",""https://down-id.img.susercontent.com/file/id-11134207-7r990-lz7dbalpsqi0ac_tn"",""https://down-id.img.susercontent.com/file/id-11134207-7r98q-lz7dbalzqxb4f8_tn"",""https://down-id.img.susercontent.com/file/id-11134207-7r98x-lz7dbam9rwugd4_tn"",""https://down-id.img.susercontent.com/file/id-11134207-7r98o-lz7d8f1fcmy047_tn"",""https://down-id.img.susercontent.com/file/id-11134207-7r98t-lz7dbalpsqhs9c_tn"",""https://down-id.img.susercontent.com/file/id-11134207-7r98v-lz7d8f1fb8dk70_tn"",""https://down-id.img.susercontent.com/file/id-11134207-7r98u-lz7dbam9qia0ce_tn""]",96,1.15 hours,NaT,"[{""name"":""Variant"",""variations"":[""Melon Milk 30ml"",""Jasmine Tea 30ml"",""Vanilla Cake 30ml"",""Strawberry Cake 30ml"",""Mermaid Pearl 30ml"",""Summer Breeze 30ml"",""Cherry Slurpee 30ml"",""Squash Lemonade 30ml"",""Melon Milk Travel"",""Vanilla Cake Travel"",""Jasmine Tea Travel"",""Strawberycake Travel""]}]",https://shopee.co.id,,100630,False,,"[{""name"":""model"",""value"":""Strawberry Cake 30ml""}]",
775,https://shopee.com.co/Kirkland-Minoxidil-5-%-+-Biotina-7500mcg-100-original-Pipeta-i.931919656.23118034038,23118034038,kirkland minoxidil 5 biotina 7500mcg 100 originalpipeta,0.0,51.2,51.2,USD,61,Available in stock,"[""https://down-co.img.susercontent.com/file/sg-11134201-23010-5b4lpq0dz2lv6a_tn""]",57,,NaT,"[{""variations"":[null]}]",https://shopee.com.co,,100630,False,,"[{""name"":""model"",""value"":null}]",
131,https://shopee.cl/(Art.-1502y)-piojos-el%C3%A9ctricos-repelentes-de-peine-Anti-Ribet-pelo-piojos-vac%C3%ADo-el%C3%A9ctrico-peine-m%C3%A1quina-i.734208624.16666320902,16666320902,art 1502y piojos elctricos repelentes de peine anti ribet pelo piojos vaco elctrico peine mquina,4.7,20.9,20.9,USD,92,Available in stock,"[""https://down-cl.img.susercontent.com/file/2079b32e58a9466c7c9bf045bbcc2120_tn"",""https://down-cl.img.susercontent.com/file/9f1d2a31d801459bfb2744528c6c0bbf_tn"",""https://down-cl.img.susercontent.com/file/b62fe76e069d504bfe9c527e6635f1ae_tn"",""https://down-cl.img.susercontent.com/file/d24980751851ef9e68a1e140e5da6c2a_tn"",""https://down-cl.img.susercontent.com/file/9802184ab30d31ff9c7d94348e6a0e8c_tn"",""https://down-cl.img.susercontent.com/file/bb6e60435faa60bff333fcfc880c38e7_tn"",""https://down-cl.img.susercontent.com/file/8f8f59778e4b2ce70ee21d8371785bfb_tn"",""https://down-cl.img.susercontent.com/file/95376c8179733ac4dac6c40bfad2cc58_tn"",""https://down-cl.img.susercontent.com/file/236cf4ec7a0babdf1aaff8f9f97aa300_tn""]",57,,NaT,"[{""variations"":[null]}]",https://shopee.cl,,100630,False,,"[{""name"":""model"",""value"":null}]",
855,https://shopee.co.th/%E2%9C%8E%E0%AE%90%E2%98%8A%E3%80%90AA-Lady%E3%80%91CLARINS-Double-Serum-Complete-Age-Control-Concentrate-100ml-%E0%B8%84%E0%B8%A3%E0%B8%9A%E0%B9%84%E0%B8%8B%E0%B8%AA%E0%B9%8C-i.894238984.17089236971,17089236971,aaladyclarins double serum complete age control concentrate 100ml,0.0,28.4,28.4,USD,206,Available in stock,"[""https://down-th.img.susercontent.com/file/sg-11134201-22110-s4c08xnxtkjvf5_tn"",""https://down-th.img.susercontent.com/file/sg-11134201-22110-7yuv5toxtkjvd5_tn"",""https://down-th.img.susercontent.com/file/sg-11134201-22110-idrkbqpxtkjvc4_tn"",""https://down-th.img.susercontent.com/file/sg-11134201-22110-1wf9bnqxtkjvad_tn"",""https://down-th.img.susercontent.com/file/sg-11134201-22110-j0vp8csxtkjve8_tn"",""https://down-th.img.susercontent.com/file/sg-11134201-22110-io3b3ryxtkjv7a_tn""]",57,,NaT,"[{""variations"":[null]}]",https://shopee.co.th,,100630,False,,"[{""name"":""model"",""value"":null}]",
871,https://shopee.ph/BUY1TAKE1-NIACINAMIDE-TAWAS-SOAP-WITH-FREE-MESH-100g-i.435824950.27906299621?model_id=187679144588,27906299621,buy1take1 niacinamide tawas soap with free mesh 100g,4.8,4.8,2.7,USD,25160,Available in stock,"[""https://down-ph.img.susercontent.com/file/ph-11134207-7r98u-ly66qqh047paec_tn"",""https://down-ph.img.susercontent.com/file/ph-11134207-7r98q-ly66qqh05m9q76_tn"",""https://down-ph.img.susercontent.com/file/ph-11134207-7r98p-ly66qqh047ei47_tn"",""https://down-ph.img.susercontent.com/file/ph-11134207-7r98r-ly66qqi42l8e84_tn"",""https://down-ph.img.susercontent.com/file/ph-11134207-7r98q-ly66qqi43zi289_tn"",""https://down-ph.img.susercontent.com/file/ph-11134207-7r98y-ly66qqi42kxmfd_tn""]",85,1.63 hours,NaT,"[{""name"":""Specification"",""variations"":[""1 PC ONLY"",""BUY 1 TAKE 1""]}]",https://shopee.ph,Naicinamide Tawas Soap,100630,False,,"[{""name"":""model"",""value"":""BUY 1 TAKE 1""}]","[{""claimable"":false,""currency"":""PHP"",""discount"":5,""discount_cap"":0,""discount_percentage"":0,""min_spend"":9900000,""shop_vouncher"":""Koi The"",""special_condition"":null,""text_info"":""KOIT95999"",""validity_end"":""2024-09-20T13:51:00.000Z"",""validity_start"":""2024-06-21T12:51:00.000Z""},{""claimable"":false,""currency"":""PHP"",""discount"":5,""discount_cap"":0,""discount_percentage"":0,""min_spend"":9900000,""shop_vouncher"":""Koi The"",""special_condition"":null,""text_info"":""KOIT72088"",""validity_end"":""2024-10-10T10:09:00.000Z"",""validity_start"":""2024-07-20T09:09:00.000Z""},{""claimable"":false,""currency"":""PHP"",""discount"":5,""discount_cap"":0,""discount_percentage"":0,""min_spend"":9900000,""shop_vouncher"":""Koi The"",""special_condition"":null,""text_info"":""KOIT88228"",""validity_end"":""2024-10-11T10:07:00.000Z"",""validity_start"":""2024-07-20T09:07:00.000Z""},{""claimable"":false,""currency"":""PHP"",""discount"":5,""discount_cap"":0,""discount_percentage"":0,""min_spend"":9900000,""shop_vouncher"":""Koi The"",""special_condition"":null,""text_info"":""KOIT82888"",""validity_end"":""2024-10-11T10:08:00.000Z"",""validity_start"":""2024-07-20T09:08:00.000Z""},{""claimable"":false,""currency"":""PHP"",""discount"":5,""discount_cap"":0,""discount_percentage"":0,""min_spend"":10000000,""shop_vouncher"":""Koi The"",""special_condition"":null,""text_info"":""SVC-943102525726733"",""validity_end"":""2024-09-04T15:59:00.000Z"",""validity_start"":""2024-08-04T16:00:00.000Z""},{""claimable"":false,""currency"":""PHP"",""discount"":10,""discount_cap"":0,""discount_percentage"":0,""min_spend"":19900000,""shop_vouncher"":""Koi The"",""special_condition"":null,""text_info"":""KOIT85899"",""validity_end"":""2024-09-20T13:51:00.000Z"",""validity_start"":""2024-06-21T12:51:00.000Z""},{""claimable"":false,""currency"":""PHP"",""discount"":25,""discount_cap"":0,""discount_percentage"":0,""min_spend"":29900000,""shop_vouncher"":""Koi The"",""special_condition"":null,""text_info"":""KOIT12399"",""validity_end"":""2024-09-20T13:51:00.000Z"",""validity_start"":""2024-06-21T12:51:00.000Z""},{""claimable"":false,""currency"":""PHP"",""discount"":null,""discount_cap"":5000000,""discount_percentage"":10,""min_spend"":29900000,""shop_vouncher"":""Koi The"",""special_condition"":null,""text_info"":""KOIT86888"",""validity_end"":""2024-09-10T13:50:00.000Z"",""validity_start"":""2024-06-21T12:50:00.000Z""}]"
311,https://shopee.com.co/Nr-V-peine-el%C3%A9ctrico-peine-de-eliminaci%C3%B3n-de-piojos---el-m%C3%A1s-nuevo-i.682858023.10588007768,10588007768,nr v peine elctrico peine de eliminacin de piojos el ms nuevo,4.6,22.8,22.8,USD,2,Available in stock,"[""https://down-co.img.susercontent.com/file/eabbb064d144dbde95c61a36d6d1f071_tn"",""https://down-co.img.susercontent.com/file/3b3c53b0e742a6af2b82cf8ef4fccb1d_tn"",""https://down-co.img.susercontent.com/file/967e522fd2f9694000b88d5700bc61a4_tn"",""https://down-co.img.susercontent.com/file/b312731265752d6469b9e4a88c98f748_tn"",""https://down-co.img.susercontent.com/file/95ac804ad0fe8752adc26a00561941db_tn""]",57,,NaT,"[{""variations"":[null]}]",https://shopee.com.co,,100630,False,,"[{""name"":""model"",""value"":null}]",
641,https://shopee.vn/Son-B%C3%B3ng-B%E1%BB%81n-M%C3%A0u-Nh%E1%BA%B9-M%C3%B4i-Superstay-Vinyl-Ink-Maybelline-New-York-4.2ml-i.37252407.22415159945?model_id=194898149291,22415159945,son bng bn mu nh mi superstay vinyl ink maybelline new york 42ml,4.9,11.7,9.4,USD,216,Available in stock,"[""https://down-vn.img.susercontent.com/file/vn-11134201-7r98o-lzlvxmmnrubx33_tn"",""https://down-vn.img.susercontent.com/file/vn-11134201-7r98o-lzlvxmshjbmp7e_tn"",""https://down-vn.img.susercontent.com/file/vn-11134201-7r98o-lzlvxmvtefyla2_tn"",""https://down-vn.img.susercontent.com/file/vn-11134201-7r98o-lzlvxmshkq7538_tn"",""https://down-vn.img.susercontent.com/file/vn-11134201-7r98o-lwn6kzn64nag70_tn"",""https://down-vn.img.susercontent.com/file/vn-11134201-7r98o-lwn6kzn64ni5d0_tn"",""https://down-vn.img.susercontent.com/file/vn-11134201-7r98o-lwn6kzli7305d7_tn"",""https://down-vn.img.susercontent.com/file/vn-11134201-7r98o-lwn6kzmc5vlb41_tn"",""https://down-vn.img.susercontent.com/file/vn-11134201-7r98o-lwn6ldwh9hw23f_tn""]",100,0.82 hours,NaT,"[{""name"":""Color"",""variations"":[""55"",""10"",""23"",""25"",""66"",""61"",""62"",""63"",""115"",""120"",""125"",""130"",""35"",""60"",""65 (Music)"",""15 (Music)"",""70 (Music)"",""145"",""160"",""180"",""65"",""170"",""50"",""15"",""155""]}]",https://shopee.vn,Maybelline New York,100630,True,Wed Sep 04 2024 01:59:59 GMT+0000 (Coordinated Universal Time),"[{""name"":""model"",""value"":""155""}]","[{""claimable"":false,""currency"":""VND"",""discount"":8000,""discount_cap"":0,""discount_percentage"":0,""min_spend"":15900000000,""shop_vouncher"":""Maybelline Official Store"",""special_condition"":null,""text_info"":""MAYB159"",""validity_end"":""2024-09-08T16:59:00.000Z"",""validity_start"":""2024-09-01T17:00:00.000Z""},{""claimable"":false,""currency"":""VND"",""discount"":null,""discount_cap"":6000000000,""discount_percentage"":10,""min_spend"":31900000000,""shop_vouncher"":""Maybelline Official Store"",""special_condition"":null,""text_info"":""MAYB60"",""validity_end"":""2024-09-08T16:59:00.000Z"",""validity_start"":""2024-09-01T17:00:00.000Z""}]"
939,https://shopee.vn/[MUA-2-T%E1%BA%B6NG-1]-Bodymist-Nam-N%E1%BB%AF-To%C3%A0n-Th%C3%A2n-L%C6%B0u-H%C6%B0%C6%A1ng-6-Gi%E1%BB%9D---N%C6%B0%E1%BB%9Bc-Hoa-H%E1%BA%B9n-H%C3%B2-BODYMISS-105ml-(Chai)-i.341325550.17691412441?model_id=107837500053,17691412441,mua 2 tng 1 bodymist nam n ton thn lu hng 6 gi nc hoa hn h bodymiss 105ml chai,4.8,7,4.6,USD,238582,Available in stock,"[""https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-llszfjzmt8f304_tn"",""https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-llbr793yg0c6e2_tn"",""https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-llbr793ybsmue1_tn"",""https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-llbr793yd77a5e_tn"",""https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-llbr793yelrqdb_tn"",""https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lnbmc8ymi419bb_tn"",""https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-llbr793yhewm92_tn""]",100,1.09 hours,NaT,"[{""name"":""PHÂN LOẠI"",""variations"":[""SUNSHINE (NEW)"",""PARADISE (NEW)"",""SUNSET (NEW)"",""STOP & STARE (HOT)"",""DARK NIGHT (HOT)"",""BE LOVER (HOT)"",""LOVE WINS (LGBTQ+)"",""MONEY HONEY"",""CARE FREE"",""FUNKY FRESH"",""BLINDED LOVE"",""HIDE & SEEK""]},{""name"":""DUNG TÍCH"",""variations"":[""105ML (FULLSIZE)"",""30ML (MINISIZE)""]}]",https://shopee.vn,Milaganics,100630,True,Tue Sep 03 2024 09:59:59 GMT+0000 (Coordinated Universal Time),"[{""name"":""model"",""value"":""MONEY HONEY,105ML (FULLSIZE)""}]","[{""claimable"":false,""currency"":""VND"",""discount"":30000,""discount_cap"":0,""discount_percentage"":0,""min_spend"":11900000000,""shop_vouncher"":""eHerb Việt Nam"",""special_condition"":null,""text_info"":""SV9SK1434"",""validity_end"":""2024-09-30T16:59:00.000Z"",""validity_start"":""2024-08-31T17:00:00.000Z""},{""claimable"":false,""currency"":""VND"",""discount"":30000,""discount_cap"":0,""discount_percentage"":0,""min_spend"":11900000000,""shop_vouncher"":""eHerb Việt Nam"",""special_condition"":null,""text_info"":""SV9SK936"",""validity_end"":""2024-09-09T16:59:00.000Z"",""validity_start"":""2024-09-08T17:00:00.000Z""},{""claimable"":false,""currency"":""VND"",""discount"":30000,""discount_cap"":0,""discount_percentage"":0,""min_spend"":11900000000,""shop_vouncher"":""eHerb Việt Nam"",""special_condition"":null,""text_info"":""SV9SK1433"",""validity_end"":""2024-09-09T16:59:00.000Z"",""validity_start"":""2024-09-08T17:00:00.000Z""},{""claimable"":false,""currency"":""VND"",""discount"":20000,""discount_cap"":0,""discount_percentage"":0,""min_spend"":14900000000,""shop_vouncher"":""eHerb Việt Nam"",""special_condition"":null,""text_info"":""TTASE0078"",""validity_end"":""2024-09-08T16:59:00.000Z"",""validity_start"":""2024-08-31T17:00:00.000Z""},{""claimable"":false,""currency"":""VND"",""discount"":20000,""discount_cap"":0,""discount_percentage"":0,""min_spend"":14900000000,""shop_vouncher"":""eHerb Việt Nam"",""special_condition"":null,""text_info"":""TTASE0097"",""validity_end"":""2024-09-08T16:59:00.000Z"",""validity_start"":""2024-09-01T17:00:00.000Z""}]"
